Sample_Name,Sample_Plate,Sample_Group,Pool_ID,Project,Sample_Well,Array,Slide,Batchname,Basename,filenames,Cancer,Purity_Impute_Absolute,Amp1,Amp2,Gain,HetLoss,HomDel,diploid
TCGA-CV-5435-01A-01D-1684-05,NA,Tumor,NA,NA,NA,R01C01,6285650039,6285650039,./6285650039_R01C01,./6285650039_R01C01,HNSC,0.6622375,ARPC1A;AURKA;CDK6;DCUN1D1;DNMT3B;EEF1A2;EIF2A;EIF5A2;MET;MTDH;MYC;NCOA3;PIK3CA;PIK3CB;PIK3CG;PTK6;RUVBL1;SKP2;SMURF1;SOX2;TRIB1;YWHAB;YWHAZ;ZNF217,,ADAR;AKT3;AR;BAG4;BIRC2;C11orf30;C8orf4;CCND1;CCND2;CCNE1;CD274;CDC6;CDK4;CHD1L;CKS1B;DYRK2;E2F3;EGFR;EIF2S1;ERBB2;ETV1;FADD;FGFR1;GATA6;GRB7;HRAS;JUN;KIT;KRAS;LSM1;MAP3K5;MDM2;MDM4;MED29;MITF;MYB;MYCL1;MYCN;NRAS;PAFAH1B1;PAK1;PAX9;PIK3CD;PKN1;PLA2G10;PPM1D;RAB23;REL;RPS6KB1;SETDB1;SHC1;SLTM;SOX4;STARD3;TFDP1;TRIT1;WHSC1L1;YAP1;YEATS4;YWHAQ,,,FANCD2;FAT1;VHL
TCGA-CV-5436-01A-01D-1511-05,NA,Tumor,NA,NA,NA,R05C01,5775446051,5775446051,./5775446051_R05C01,./5775446051_R05C01,HNSC,0.543593166666667,,,ADAR;AKT3;AR;ARPC1A;AURKA;BAG4;BIRC2;C11orf30;C8orf4;CCND1;CCND2;CCNE1;CD274;CDC6;CDK4;CDK6;CHD1L;CKS1B;DCUN1D1;DNMT3B;DYRK2;E2F3;EEF1A2;EGFR;EIF2A;EIF2S1;EIF5A2;ERBB2;ETV1;FADD;FGFR1;GATA6;GRB7;HRAS;JUN;KIT;KRAS;LSM1;MAP3K5;MDM2;MDM4;MED29;MET;MITF;MTDH;MYB;MYC;MYCL1;MYCN;NCOA3;NRAS;PAFAH1B1;PAK1;PAX9;PIK3CA;PIK3CB;PIK3CD;PIK3CG;PKN1;PLA2G10;PPM1D;PTK6;RAB23;REL;RPS6KB1;RUVBL1;SETDB1;SHC1;SKP2;SLTM;SMURF1;SOX2;SOX4;STARD3;TFDP1;TRIB1;TRIT1;WHSC1L1;YAP1;YEATS4;YWHAB;YWHAQ;YWHAZ;ZNF217,CDKN2A;CDKN2B;FANCD2;VHL,,BIRC2;BIRC3;BRCA2;CDKN2C;PTEN;RB1;TET1
TCGA-98-A53C-01A-11D-A25R-05,NA,Tumor,NA,NA,NA,R03C02,8784241048,8784241048,./8784241048_R03C02,./8784241048_R03C02,LUSC,0.261929,NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA,NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA,NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA,NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA,NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA,NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
TCGA-98-A53D-01A-32D-A26N-05,NA,Tumor,NA,NA,NA,R03C01,9305216159,9305216159,./9305216159_R03C01,./9305216159_R03C01,LUSC,0.255165,,,ADAR;AKT3;AR;ARPC1A;AURKA;BAG4;BIRC2;C11orf30;C8orf4;CCND1;CCND2;CCNE1;CD274;CDC6;CDK4;CDK6;CHD1L;CKS1B;DCUN1D1;DNMT3B;DYRK2;E2F3;EEF1A2;EGFR;EIF2A;EIF2S1;EIF5A2;ERBB2;ETV1;FADD;FGFR1;GATA6;GRB7;HRAS;JUN;KIT;KRAS;LSM1;MAP3K5;MDM2;MDM4;MED29;MET;MITF;MTDH;MYB;MYC;MYCL1;MYCN;NCOA3;NRAS;PAFAH1B1;PAK1;PAX9;PIK3CA;PIK3CB;PIK3CD;PIK3CG;PKN1;PLA2G10;PPM1D;PTK6;RAB23;REL;RPS6KB1;RUVBL1;SETDB1;SHC1;SKP2;SLTM;SMURF1;SOX2;SOX4;STARD3;TFDP1;TRIB1;TRIT1;WHSC1L1;YAP1;YEATS4;YWHAB;YWHAQ;YWHAZ;ZNF217,,,BIRC2;BIRC3;BRCA2;CDKN2A;CDKN2B;CDKN2C;FANCD2;FAT1;PTEN;RB1;TET1;VHL
TCGA-98-A53H-01A-12D-A25R-05,NA,Tumor,NA,NA,NA,R02C01,8784241130,8784241130,./8784241130_R02C01,./8784241130_R02C01,LUSC,0.302295,,,ADAR;AKT3;AR;ARPC1A;AURKA;BAG4;BIRC2;C11orf30;C8orf4;CCND1;CCND2;CCNE1;CD274;CDC6;CDK4;CDK6;CHD1L;CKS1B;DCUN1D1;DNMT3B;DYRK2;E2F3;EEF1A2;EGFR;EIF2A;EIF2S1;EIF5A2;ERBB2;ETV1;FADD;FGFR1;GATA6;GRB7;HRAS;JUN;KIT;KRAS;LSM1;MAP3K5;MDM2;MDM4;MED29;MET;MITF;MTDH;MYB;MYC;MYCL1;MYCN;NCOA3;NRAS;PAFAH1B1;PAK1;PAX9;PIK3CA;PIK3CB;PIK3CD;PIK3CG;PKN1;PLA2G10;PPM1D;PTK6;RAB23;REL;RPS6KB1;RUVBL1;SETDB1;SHC1;SKP2;SLTM;SMURF1;SOX2;SOX4;STARD3;TFDP1;TRIB1;TRIT1;WHSC1L1;YAP1;YEATS4;YWHAB;YWHAQ;YWHAZ;ZNF217,,,BIRC2;BIRC3;BRCA2;CDKN2A;CDKN2B;CDKN2C;FANCD2;FAT1;PTEN;RB1;TET1;VHL
TCGA-98-A53I-01A-31D-A25R-05,NA,Tumor,NA,NA,NA,R02C02,8784241130,8784241130,./8784241130_R02C02,./8784241130_R02C02,LUSC,0.415248333333333,,,ADAR;AKT3;AR;ARPC1A;AURKA;BAG4;BIRC2;C11orf30;C8orf4;CCND1;CCND2;CCNE1;CD274;CDC6;CDK4;CDK6;CHD1L;CKS1B;DCUN1D1;DNMT3B;DYRK2;E2F3;EEF1A2;EGFR;EIF2A;EIF2S1;EIF5A2;ERBB2;ETV1;FADD;FGFR1;GATA6;GRB7;HRAS;JUN;KIT;KRAS;LSM1;MAP3K5;MDM2;MDM4;MED29;MET;MITF;MTDH;MYB;MYC;MYCL1;MYCN;NCOA3;NRAS;PAFAH1B1;PAK1;PAX9;PIK3CA;PIK3CB;PIK3CD;PIK3CG;PKN1;PLA2G10;PPM1D;PTK6;RAB23;REL;RPS6KB1;RUVBL1;SETDB1;SHC1;SKP2;SLTM;SMURF1;SOX2;SOX4;STARD3;TFDP1;TRIB1;TRIT1;WHSC1L1;YAP1;YEATS4;YWHAB;YWHAQ;YWHAZ;ZNF217,BIRC2;BIRC3;BRCA2;CDKN2C;FANCD2;FAT1;RB1;VHL,,CDKN2A;CDKN2B;PTEN;TET1
TCGA-98-A53J-01A-11D-A26N-05,NA,Tumor,NA,NA,NA,R05C02,9305216121,9305216121,./9305216121_R05C02,./9305216121_R05C02,LUSC,0.4652625,DCUN1D1;EIF5A2;NA;PIK3CA;SOX2,NA,ADAR;AKT3;AR;ARPC1A;AURKA;BAG4;BIRC2;C11orf30;C8orf4;CCND1;CCND2;CCNE1;CD274;CDC6;CDK4;CDK6;CHD1L;CKS1B;DNMT3B;DYRK2;E2F3;EEF1A2;EGFR;EIF2A;EIF2S1;ERBB2;ETV1;FADD;FGFR1;GATA6;GRB7;HRAS;JUN;KIT;KRAS;LSM1;MAP3K5;MDM2;MDM4;NA;MET;MITF;MTDH;MYB;MYC;MYCL1;MYCN;NCOA3;NRAS;PAFAH1B1;PAK1;PAX9;PIK3CB;PIK3CD;PIK3CG;PKN1;PLA2G10;PPM1D;PTK6;RAB23;REL;RPS6KB1;RUVBL1;SETDB1;SHC1;SKP2;SLTM;SMURF1;SOX4;STARD3;TFDP1;TRIB1;TRIT1;WHSC1L1;YAP1;YEATS4;YWHAB;YWHAQ;YWHAZ;ZNF217,CDKN2A;CDKN2B;CDKN2C;FANCD2;FAT1;PTEN;TET1;VHL,,BIRC2;BIRC3;BRCA2;RB1
TCGA-J1-A4AH-01A-31D-A24I-05,NA,Tumor,NA,NA,NA,R03C01,8784241001,8784241001,./8784241001_R03C01,./8784241001_R03C01,LUSC,0.422447666666666,BAG4;EIF5A2;LSM1;REL;NA,DCUN1D1;PIK3CA;SOX2;NA,ADAR;AKT3;AR;ARPC1A;AURKA;BIRC2;C11orf30;C8orf4;CCND1;CCND2;CCNE1;CD274;CDC6;CDK4;CDK6;CHD1L;CKS1B;DNMT3B;DYRK2;E2F3;EEF1A2;EGFR;EIF2A;EIF2S1;ERBB2;ETV1;FADD;FGFR1;GATA6;GRB7;HRAS;JUN;KIT;KRAS;MAP3K5;MDM2;MDM4;MED29;MET;MITF;MTDH;MYB;MYC;MYCL1;MYCN;NCOA3;NRAS;PAFAH1B1;PAK1;PAX9;PIK3CB;PIK3CD;PIK3CG;PKN1;PLA2G10;PPM1D;PTK6;RAB23;RPS6KB1;RUVBL1;SETDB1;SHC1;SKP2;SLTM;SMURF1;SOX4;STARD3;TFDP1;TRIB1;TRIT1;NA;YAP1;YEATS4;YWHAB;YWHAQ;YWHAZ;ZNF217,CDKN2C;FANCD2;PTEN;RB1;TET1;VHL,,BIRC3;CDKN2A;CDKN2B;FAT1
TCGA-L3-A4E7-01A-11D-A258-05,NA,Tumor,NA,NA,NA,R02C02,8784241020,8784241020,./8784241020_R02C02,./8784241020_R02C02,LUSC,0.346620333333334,,,ADAR;AKT3;AR;ARPC1A;AURKA;BAG4;BIRC2;C11orf30;C8orf4;CCND1;CCND2;CCNE1;CD274;CDC6;CDK4;CDK6;CHD1L;CKS1B;DCUN1D1;DNMT3B;DYRK2;E2F3;EEF1A2;EGFR;EIF2A;EIF2S1;EIF5A2;ERBB2;ETV1;FADD;FGFR1;GATA6;GRB7;HRAS;JUN;KIT;KRAS;LSM1;MAP3K5;MDM2;MDM4;MED29;MET;MITF;MTDH;MYB;MYC;MYCL1;MYCN;NCOA3;NRAS;PAFAH1B1;PAK1;PAX9;PIK3CA;PIK3CB;PIK3CD;PIK3CG;PKN1;PLA2G10;PPM1D;PTK6;RAB23;REL;RPS6KB1;RUVBL1;SETDB1;SHC1;SKP2;SLTM;SMURF1;SOX2;SOX4;STARD3;TFDP1;TRIB1;TRIT1;WHSC1L1;YAP1;YEATS4;YWHAB;YWHAQ;YWHAZ;ZNF217,BRCA2;FANCD2;RB1;TET1;VHL,PTEN,BIRC2;BIRC3;CDKN2A;CDKN2B;CDKN2C;FAT1
TCGA-L3-A524-01A-11D-A25R-05,NA,Tumor,NA,NA,NA,R04C01,8784241130,8784241130,./8784241130_R04C01,./8784241130_R04C01,LUSC,0.561977000000001,ADAR;CCNE1;CDK4;CHD1L;CKS1B;DNMT3B;DYRK2;ERBB2;GRB7;KRAS;MDM2;MTDH;MYC;MYCN;REL;SETDB1;SHC1;SKP2;TRIB1;YEATS4;YWHAQ;YWHAZ,DCUN1D1;EIF5A2;PIK3CA;SOX2;ZNF217,AKT3;AR;ARPC1A;AURKA;BAG4;BIRC2;C11orf30;C8orf4;CCND1;CCND2;CD274;CDC6;CDK6;E2F3;EEF1A2;EGFR;EIF2A;EIF2S1;ETV1;FADD;FGFR1;GATA6;HRAS;JUN;KIT;LSM1;MAP3K5;MDM4;MED29;MET;MITF;MYB;MYCL1;NCOA3;NRAS;PAFAH1B1;PAK1;PAX9;PIK3CB;PIK3CD;PIK3CG;PKN1;PLA2G10;PPM1D;PTK6;RAB23;RPS6KB1;RUVBL1;SLTM;SMURF1;SOX4;STARD3;TFDP1;TRIT1;WHSC1L1;YAP1;YWHAB,CDKN2A;CDKN2B,,BRCA2;CDKN2C;FAT1;PTEN;RB1;TET1
TCGA-LA-A446-01A-21D-A258-05,NA,Tumor,NA,NA,NA,R03C02,8784241020,8784241020,./8784241020_R03C02,./8784241020_R03C02,LUSC,0.473508166666666,ARPC1A;AURKA;BAG4;C8orf4;CCNE1;CDK6;DCUN1D1;EEF1A2;EIF2A;EIF5A2;FGFR1;LSM1;MET;MYC;NCOA3;PIK3CA;PIK3CB;PIK3CG;PKN1;PTK6;RAB23;RUVBL1;SKP2;SLTM;SMURF1;SOX2;TRIB1;WHSC1L1;YWHAB;ZNF217,MED29;REL,ADAR;AKT3;AR;BIRC2;C11orf30;CCND1;CCND2;CD274;CDC6;CDK4;CHD1L;CKS1B;DNMT3B;DYRK2;E2F3;EGFR;EIF2S1;ERBB2;ETV1;FADD;GATA6;GRB7;HRAS;JUN;KIT;KRAS;MAP3K5;MDM2;MDM4;MITF;MTDH;MYB;MYCL1;MYCN;NRAS;PAFAH1B1;PAK1;PAX9;PIK3CD;PLA2G10;PPM1D;RPS6KB1;SETDB1;SHC1;SOX4;STARD3;TFDP1;TRIT1;YAP1;YEATS4;YWHAQ;YWHAZ,,CDKN2A;CDKN2B,CDKN2C;FAT1
TCGA-MF-A522-01A-11D-A25R-05,NA,Tumor,NA,NA,NA,R02C02,8784241048,8784241048,./8784241048_R02C02,./8784241048_R02C02,LUSC,0.629768166666666,ADAR;AKT3;ARPC1A;AURKA;CCND1;CHD1L;CKS1B;DCUN1D1;DNMT3B;EEF1A2;EGFR;EIF2A;EIF5A2;ETV1;FADD;MDM4;MYCN;NCOA3;PAX9;PIK3CA;PIK3CB;PTK6;REL;RUVBL1;SETDB1;SHC1;SMURF1;SOX2;TFDP1;YWHAB;YWHAQ;ZNF217,CCND2;CDK6;KRAS;PKN1,AR;BAG4;BIRC2;C11orf30;C8orf4;CCNE1;CD274;CDC6;CDK4;DYRK2;E2F3;EIF2S1;ERBB2;FGFR1;GATA6;GRB7;HRAS;JUN;KIT;LSM1;MAP3K5;MDM2;MED29;MET;MITF;MTDH;MYB;MYC;MYCL1;NRAS;PAFAH1B1;PAK1;PIK3CD;PIK3CG;PLA2G10;PPM1D;RAB23;RPS6KB1;SKP2;SLTM;SOX4;STARD3;TRIB1;TRIT1;WHSC1L1;YAP1;YEATS4;YWHAZ,FAT1,,FANCD2;VHL
TCGA-NC-A5HD-01A-11D-A26N-05,NA,Tumor,NA,NA,NA,R02C02,9305216133,9305216133,./9305216133_R02C02,./9305216133_R02C02,LUSC,0.526324166666666,BAG4;BIRC2;C8orf4;DNMT3B;DYRK2;E2F3;EIF2A;FGFR1;LSM1;MTDH;MYC;SKP2;SOX4;TRIB1;WHSC1L1;YAP1;YWHAZ,DCUN1D1;EIF5A2;PIK3CA;SOX2,ADAR;AKT3;AR;ARPC1A;AURKA;C11orf30;CCND1;CCND2;CCNE1;CD274;CDC6;CDK4;CDK6;CHD1L;CKS1B;EEF1A2;EGFR;EIF2S1;ERBB2;ETV1;FADD;GATA6;GRB7;HRAS;JUN;KIT;KRAS;MAP3K5;MDM2;MDM4;MED29;MET;MITF;MYB;MYCL1;MYCN;NCOA3;NRAS;PAFAH1B1;PAK1;PAX9;PIK3CB;PIK3CD;PIK3CG;PKN1;PLA2G10;PPM1D;PTK6;RAB23;REL;RPS6KB1;RUVBL1;SETDB1;SHC1;SLTM;SMURF1;STARD3;TFDP1;TRIT1;YEATS4;YWHAB;YWHAQ;ZNF217,,CDKN2A;CDKN2B,BRCA2;PTEN;TET1
TCGA-NC-A5HE-01A-11D-A26N-05,NA,Tumor,NA,NA,NA,R03C02,9305216133,9305216133,./9305216133_R03C02,./9305216133_R03C02,LUSC,0.308855333333333,ADAR;AKT3;CDK6;CHD1L;CKS1B;DCUN1D1;DYRK2;E2F3;EIF2A;EIF5A2;ETV1;MAP3K5;MDM2;MDM4;MET;MYB;PIK3CA;RAB23;SETDB1;SHC1;SOX2;SOX4;YEATS4;ZNF217,,AR;ARPC1A;AURKA;BAG4;BIRC2;C11orf30;C8orf4;CCND1;CCND2;CCNE1;CD274;CDC6;CDK4;DNMT3B;EEF1A2;EGFR;EIF2S1;ERBB2;FADD;FGFR1;GATA6;GRB7;HRAS;JUN;KIT;KRAS;LSM1;MED29;MITF;MTDH;MYC;MYCL1;MYCN;NCOA3;NRAS;PAFAH1B1;PAK1;PAX9;PIK3CB;PIK3CD;PIK3CG;PKN1;PLA2G10;PPM1D;PTK6;REL;RPS6KB1;RUVBL1;SKP2;SLTM;SMURF1;STARD3;TFDP1;TRIB1;TRIT1;WHSC1L1;YAP1;YWHAB;YWHAQ;YWHAZ,,,
TCGA-NC-A5HF-01A-11D-A26N-05,NA,Tumor,NA,NA,NA,R06C01,9305216074,9305216074,./9305216074_R06C01,./9305216074_R06C01,LUSC,0.631185333333333,SKP2,KRAS,ADAR;AKT3;AR;ARPC1A;AURKA;BAG4;BIRC2;C11orf30;C8orf4;CCND1;CCND2;CCNE1;CD274;CDC6;CDK4;CDK6;CHD1L;CKS1B;DCUN1D1;DNMT3B;DYRK2;E2F3;EEF1A2;EGFR;EIF2A;EIF2S1;EIF5A2;ERBB2;ETV1;FADD;FGFR1;GATA6;GRB7;HRAS;JUN;KIT;LSM1;MAP3K5;MDM2;MDM4;MED29;MET;MITF;MTDH;MYB;MYC;MYCL1;MYCN;NCOA3;NRAS;PAFAH1B1;PAK1;PAX9;PIK3CA;PIK3CB;PIK3CD;PIK3CG;PKN1;PLA2G10;PPM1D;PTK6;RAB23;REL;RPS6KB1;RUVBL1;SETDB1;SHC1;SLTM;SMURF1;SOX2;SOX4;STARD3;TFDP1;TRIB1;TRIT1;WHSC1L1;YAP1;YEATS4;YWHAB;YWHAQ;YWHAZ;ZNF217,BRCA2;FANCD2;FAT1;RB1;VHL,CDKN2A;CDKN2B,BIRC2;BIRC3;CDKN2C;PTEN;TET1
TCGA-NC-A5HI-01A-11D-A26N-05,NA,Tumor,NA,NA,NA,R02C01,9305216074,9305216074,./9305216074_R02C01,./9305216074_R02C01,LUSC,0.448215,,,ADAR;AKT3;AR;ARPC1A;AURKA;BAG4;BIRC2;C11orf30;C8orf4;CCND1;CCND2;CCNE1;CD274;CDC6;CDK4;CDK6;CHD1L;CKS1B;DCUN1D1;DNMT3B;DYRK2;E2F3;EEF1A2;EGFR;EIF2A;EIF2S1;EIF5A2;ERBB2;ETV1;FADD;FGFR1;GATA6;GRB7;HRAS;JUN;KIT;KRAS;LSM1;MAP3K5;MDM2;MDM4;MED29;MET;MITF;MTDH;MYB;MYC;MYCL1;MYCN;NCOA3;NRAS;PAFAH1B1;PAK1;PAX9;PIK3CA;PIK3CB;PIK3CD;PIK3CG;PKN1;PLA2G10;PPM1D;PTK6;RAB23;REL;RPS6KB1;RUVBL1;SETDB1;SHC1;SKP2;SLTM;SMURF1;SOX2;SOX4;STARD3;TFDP1;TRIB1;TRIT1;WHSC1L1;YAP1;YEATS4;YWHAB;YWHAQ;YWHAZ;ZNF217,BRCA2;FANCD2;PTEN;RB1;TET1;VHL,CDKN2A;CDKN2B,BIRC2;BIRC3;CDKN2C;FAT1
TCGA-NC-A5HJ-01A-11D-A26N-05,NA,Tumor,NA,NA,NA,R04C02,9305216133,9305216133,./9305216133_R04C02,./9305216133_R04C02,LUSC,0.3248055,CCNE1;CD274;JUN;MED29;RAB23;TFDP1,,ADAR;AKT3;AR;ARPC1A;AURKA;BAG4;BIRC2;C11orf30;C8orf4;CCND1;CCND2;CDC6;CDK4;CDK6;CHD1L;CKS1B;DCUN1D1;DNMT3B;DYRK2;E2F3;EEF1A2;EGFR;EIF2A;EIF2S1;EIF5A2;ERBB2;ETV1;FADD;FGFR1;GATA6;GRB7;HRAS;KIT;KRAS;LSM1;MAP3K5;MDM2;MDM4;MET;MITF;MTDH;MYB;MYC;MYCL1;MYCN;NCOA3;NRAS;PAFAH1B1;PAK1;PAX9;PIK3CA;PIK3CB;PIK3CD;PIK3CG;PKN1;PLA2G10;PPM1D;PTK6;REL;RPS6KB1;RUVBL1;SETDB1;SHC1;SKP2;SLTM;SMURF1;SOX2;SOX4;STARD3;TRIB1;TRIT1;WHSC1L1;YAP1;YEATS4;YWHAB;YWHAQ;YWHAZ;ZNF217,,,
TCGA-KK-A7B1-01A-11D-A32C-05,NA,Tumor,NA,NA,NA,R06C02,9283265160,9283265160,./9283265160_R06C02,./9283265160_R06C02,PRAD,0.523046666666667,,,ADAR;AKT3;AR;ARPC1A;AURKA;BAG4;BIRC2;C11orf30;C8orf4;CCND1;CCND2;CCNE1;CD274;CDC6;CDK4;CDK6;CHD1L;CKS1B;DCUN1D1;DNMT3B;DYRK2;E2F3;EEF1A2;EGFR;EIF2A;EIF2S1;EIF5A2;ERBB2;ETV1;FADD;FGFR1;GATA6;GRB7;HRAS;JUN;KIT;KRAS;LSM1;MAP3K5;MDM2;MDM4;MED29;MET;MITF;MTDH;MYB;MYC;MYCL1;MYCN;NCOA3;NRAS;PAFAH1B1;PAK1;PAX9;PIK3CA;PIK3CB;PIK3CD;PIK3CG;PKN1;PLA2G10;PPM1D;PTK6;RAB23;REL;RPS6KB1;RUVBL1;SETDB1;SHC1;SKP2;SLTM;SMURF1;SOX2;SOX4;STARD3;TFDP1;TRIB1;TRIT1;WHSC1L1;YAP1;YEATS4;YWHAB;YWHAQ;YWHAZ;ZNF217,RB1,,BIRC2;BIRC3;BRCA2;CDKN2A;CDKN2B;CDKN2C;FANCD2;FAT1;PTEN;TET1;VHL
TCGA-KK-A7B2-01A-12D-A32C-05,NA,Tumor,NA,NA,NA,R05C01,9297949031,9297949031,./9297949031_R05C01,./9297949031_R05C01,PRAD,0.543070166666667,,,ADAR;AKT3;AR;ARPC1A;AURKA;BAG4;BIRC2;C11orf30;C8orf4;CCND1;CCND2;CCNE1;CD274;CDC6;CDK4;CDK6;CHD1L;CKS1B;DCUN1D1;DNMT3B;DYRK2;E2F3;EEF1A2;EGFR;EIF2A;EIF2S1;EIF5A2;ERBB2;ETV1;FADD;FGFR1;GATA6;GRB7;HRAS;JUN;KIT;KRAS;LSM1;MAP3K5;MDM2;MDM4;MED29;MET;MITF;MTDH;MYB;MYC;MYCL1;MYCN;NCOA3;NRAS;PAFAH1B1;PAK1;PAX9;PIK3CA;PIK3CB;PIK3CD;PIK3CG;PKN1;PLA2G10;PPM1D;PTK6;RAB23;REL;RPS6KB1;RUVBL1;SETDB1;SHC1;SKP2;SLTM;SMURF1;SOX2;SOX4;STARD3;TFDP1;TRIB1;TRIT1;WHSC1L1;YAP1;YEATS4;YWHAB;YWHAQ;YWHAZ;ZNF217,,,BIRC2;BIRC3;BRCA2;CDKN2A;CDKN2B;CDKN2C;FANCD2;FAT1;PTEN;RB1;TET1;VHL
TCGA-KK-A7B3-01A-11D-A33U-05,NA,Tumor,NA,NA,NA,R04C02,9422493015,9422493015,./9422493015_R04C02,./9422493015_R04C02,PRAD,0.5979225,AR;DCUN1D1;EIF2A;EIF5A2;PIK3CA;PIK3CB;RUVBL1;SOX2,,ADAR;AKT3;ARPC1A;AURKA;BAG4;BIRC2;C11orf30;C8orf4;CCND1;CCND2;CCNE1;CD274;CDC6;CDK4;CDK6;CHD1L;CKS1B;DNMT3B;DYRK2;E2F3;EEF1A2;EGFR;EIF2S1;ERBB2;ETV1;FADD;FGFR1;GATA6;GRB7;HRAS;JUN;KIT;KRAS;LSM1;MAP3K5;MDM2;MDM4;MED29;MET;MITF;MTDH;MYB;MYC;MYCL1;MYCN;NCOA3;NRAS;PAFAH1B1;PAK1;PAX9;PIK3CD;PIK3CG;PKN1;PLA2G10;PPM1D;PTK6;RAB23;REL;RPS6KB1;SETDB1;SHC1;SKP2;SLTM;SMURF1;SOX4;STARD3;TFDP1;TRIB1;TRIT1;WHSC1L1;YAP1;YEATS4;YWHAB;YWHAQ;YWHAZ;ZNF217,,PTEN,
TCGA-KK-A7B4-01A-11D-A32C-05,NA,Tumor,NA,NA,NA,R03C02,9283265160,9283265160,./9283265160_R03C02,./9283265160_R03C02,PRAD,0.602272666666667,AR;ARPC1A;CCNE1;CDK6;EIF2A;EIF5A2;MET;MTDH;MYC;PIK3CA;PIK3CB;PIK3CG;RUVBL1;SMURF1;TRIB1;YWHAZ,,ADAR;AKT3;AURKA;BAG4;BIRC2;C11orf30;C8orf4;CCND1;CCND2;CD274;CDC6;CDK4;CHD1L;CKS1B;DCUN1D1;DNMT3B;DYRK2;E2F3;EEF1A2;EGFR;EIF2S1;ERBB2;ETV1;FADD;FGFR1;GATA6;GRB7;HRAS;JUN;KIT;KRAS;LSM1;MAP3K5;MDM2;MDM4;MED29;MITF;MYB;MYCL1;MYCN;NCOA3;NRAS;PAFAH1B1;PAK1;PAX9;PIK3CD;PKN1;PLA2G10;PPM1D;PTK6;RAB23;REL;RPS6KB1;SETDB1;SHC1;SKP2;SLTM;SOX2;SOX4;STARD3;TFDP1;TRIT1;WHSC1L1;YAP1;YEATS4;YWHAB;YWHAQ;ZNF217,,,BRCA2;RB1
TCGA-KK-A8I4-01A-11D-A365-05,NA,Tumor,NA,NA,NA,R05C01,9934625049,9934625049,./9934625049_R05C01,./9934625049_R05C01,PRAD,0.507964333333333,,,ADAR;AKT3;AR;ARPC1A;AURKA;BAG4;BIRC2;C11orf30;C8orf4;CCND1;CCND2;CCNE1;CD274;CDC6;CDK4;CDK6;CHD1L;CKS1B;DCUN1D1;DNMT3B;DYRK2;E2F3;EEF1A2;EGFR;EIF2A;EIF2S1;EIF5A2;ERBB2;ETV1;FADD;FGFR1;GATA6;GRB7;HRAS;JUN;KIT;KRAS;LSM1;MAP3K5;MDM2;MDM4;MED29;MET;MITF;MTDH;MYB;MYC;MYCL1;MYCN;NCOA3;NRAS;PAFAH1B1;PAK1;PAX9;PIK3CA;PIK3CB;PIK3CD;PIK3CG;PKN1;PLA2G10;PPM1D;PTK6;RAB23;REL;RPS6KB1;RUVBL1;SETDB1;SHC1;SKP2;SLTM;SMURF1;SOX2;SOX4;STARD3;TFDP1;TRIB1;TRIT1;WHSC1L1;YAP1;YEATS4;YWHAB;YWHAQ;YWHAZ;ZNF217,,,BIRC2;BIRC3;BRCA2;CDKN2A;CDKN2B;CDKN2C;FANCD2;PTEN;RB1;TET1;VHL
